Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd];Wind Speed  [900 mb];Wind Direction  [900 mb]
2018;09;21;03;00;16.59;0.00;22.00;0.00;5.62;50.19;9.29;125.54
2018;09;21;04;00;18.91;0.00;100.00;0.00;2.31;51.34;13.53;115.20
2018;09;21;05;00;18.82;0.00;100.00;0.00;3.05;45.00;14.81;115.94
2018;09;21;06;00;18.79;0.00;100.00;0.00;3.56;45.00;16.26;117.70
2018;09;21;07;00;19.48;0.00;100.00;0.00;3.10;54.46;16.92;119.29
2018;09;21;08;00;20.68;0.00;100.00;0.00;2.10;120.96;17.17;123.02
2018;09;21;09;00;22.50;0.00;37.00;0.00;5.04;180.00;16.49;126.12
2018;09;21;10;00;24.24;0.00;19.00;36.38;7.70;190.78;15.99;125.84
2018;09;21;11;00;25.72;0.00;29.00;47.87;10.04;194.53;14.29;130.91
2018;09;21;12;00;26.70;0.00;31.00;41.49;11.28;196.70;12.10;143.47
2018;09;21;13;00;27.48;0.00;37.00;40.21;11.73;197.88;11.30;149.35
2018;09;21;14;00;27.77;0.00;18.00;36.38;11.73;197.88;11.79;148.74
2018;09;21;15;00;27.55;0.00;28.00;48.51;11.17;200.77;12.18;145.84
2018;09;21;16;00;26.78;0.00;30.00;42.13;10.31;204.78;12.89;144.09
2018;09;21;17;00;25.36;0.00;38.00;40.85;8.53;207.65;13.90;143.43
2018;09;21;18;00;23.50;0.00;18.00;31.67;5.99;212.74;12.89;144.09
2018;09;21;19;00;22.08;0.00;20.00;0.00;3.89;213.69;10.88;145.78
2018;09;21;20;00;21.22;0.00;23.00;0.00;1.61;206.57;9.09;146.31
2018;09;21;21;00;20.60;0.00;23.00;0.00;0.51;135.00;8.21;142.13
2018;09;21;22;00;20.08;0.00;12.00;0.00;1.08;90.00;7.90;136.85
2018;09;21;23;00;19.63;0.00;17.00;0.00;2.10;59.04;8.15;135.00
2018;09;22;00;00;19.27;0.00;21.00;0.00;3.05;45.00;8.40;133.26
2018;09;22;01;00;18.94;0.00;22.00;0.00;4.10;37.87;8.94;130.10
2018;09;22;02;00;18.73;0.00;11.00;0.00;5.00;30.26;9.45;130.36
2018;09;22;03;00;18.57;0.00;12.00;0.00;5.63;26.57;9.69;131.99
2018;09;22;04;00;20.72;0.00;0.00;0.00;5.35;19.65;6.70;143.75
2018;09;22;05;00;20.60;0.00;0.00;0.00;5.82;21.80;7.42;140.91
2018;09;22;06;00;20.50;0.00;0.00;19.51;6.29;23.63;8.44;140.19
2018;09;22;07;00;21.68;0.00;0.00;60.00;4.55;18.43;8.94;139.90
2018;09;22;08;00;23.89;0.00;0.00;60.00;0.80;26.57;8.71;141.71
2018;09;22;09;00;25.95;0.00;0.00;60.00;3.55;203.96;8.21;142.13
2018;09;22;10;00;27.78;0.00;0.00;60.00;6.61;209.36;6.70;143.75
2018;09;22;11;00;29.44;0.00;0.00;60.00;9.39;212.47;6.03;162.65
2018;09;22;12;00;30.53;0.00;0.00;60.00;11.09;215.75;6.85;183.01
2018;09;22;13;00;31.17;0.00;0.00;60.00;12.89;215.91;8.09;200.85
2018;09;22;14;00;31.19;0.00;0.00;60.00;13.83;218.66;9.20;210.58
2018;09;22;15;00;30.67;0.00;0.00;60.00;13.51;221.76;9.79;216.03
2018;09;22;16;00;29.88;0.00;0.00;60.00;11.46;223.73;9.22;218.66
2018;09;22;17;00;28.66;0.00;2.00;60.00;9.67;225.00;8.40;226.74
2018;09;22;18;00;26.98;0.00;0.00;50.67;6.37;222.71;7.70;232.59
2018;09;22;19;00;25.69;0.00;0.00;0.00;4.33;221.63;6.61;240.64
2018;09;22;20;00;24.78;0.00;0.00;0.00;2.60;213.69;6.62;247.62
2018;09;22;21;00;24.01;0.00;0.00;0.00;1.44;180.00;6.29;246.37
2018;09;22;22;00;23.31;0.00;0.00;0.00;1.53;135.00;6.76;244.80
2018;09;22;23;00;22.65;0.00;0.00;0.00;1.84;101.31;6.92;242.10
2018;09;23;00;00;22.10;0.00;0.00;0.00;2.52;90.00;6.79;237.99
2018;09;23;01;00;21.65;0.00;1.00;0.00;3.08;69.44;6.49;236.31
2018;09;23;02;00;21.31;0.00;0.00;0.00;3.40;57.99;6.19;234.46
2018;09;23;03;00;21.02;0.00;0.00;0.00;3.83;48.81;6.13;229.76
2018;09;23;04;00;20.01;0.00;25.00;0.00;3.08;20.56;2.97;194.04
2018;09;23;05;00;19.76;0.00;30.00;0.00;3.22;26.57;3.32;192.53
2018;09;23;06;00;19.50;0.00;16.00;12.81;3.22;26.57;3.98;185.19
2018;09;23;07;00;20.51;0.00;23.00;49.79;1.02;45.00;4.33;184.76
2018;09;23;08;00;21.91;0.00;28.00;45.32;2.88;180.00;5.04;180.00
2018;09;23;09;00;23.52;0.00;31.00;42.13;6.64;192.53;5.04;180.00
2018;09;23;10;00;25.01;0.00;16.00;40.21;9.23;200.56;5.05;184.09
2018;09;23;11;00;26.21;0.00;24.00;49.79;11.44;204.15;5.45;187.59
2018;09;23;12;00;27.06;0.00;28.00;44.68;12.72;205.11;6.64;192.53
2018;09;23;13;00;27.39;0.00;41.00;42.13;13.36;207.26;7.52;196.70
2018;09;23;14;00;27.27;0.00;21.00;33.83;13.53;208.61;8.09;200.85
2018;09;23;15;00;26.76;0.00;32.00;46.60;12.90;210.14;8.09;200.85
2018;09;23;16;00;25.84;0.00;31.00;39.57;11.92;208.89;7.42;202.83
2018;09;23;17;00;24.44;0.00;36.00;40.21;10.31;204.78;6.62;202.38
2018;09;23;18;00;22.70;0.00;16.00;31.08;7.42;202.83;6.44;206.57
2018;09;23;19;00;21.39;0.00;22.00;0.00;5.86;190.62;6.61;209.36
2018;09;23;20;00;20.43;0.00;27.00;0.00;5.04;180.00;7.10;210.47
2018;09;23;21;00;19.57;0.00;34.00;0.00;4.33;175.24;7.59;211.43
2018;09;23;22;00;18.86;0.00;17.00;0.00;3.76;163.30;7.90;210.07
2018;09;23;23;00;18.22;0.00;25.00;0.00;3.08;159.44;7.59;211.43
2018;09;24;00;00;17.74;0.00;32.00;0.00;2.60;146.31;7.10;210.47
2018;09;24;01;00;17.35;0.00;45.00;0.00;2.31;128.66;6.30;210.96
2018;09;24;02;00;17.04;0.00;23.00;0.00;1.94;111.80;5.69;214.70
2018;09;24;03;00;16.73;0.00;31.00;0.00;1.80;90.00;4.69;212.47
2018;09;24;04;00;18.14;0.00;100.00;0.00;1.14;161.57;1.80;323.13
2018;09;24;05;00;17.98;0.00;100.00;0.00;0.72;180.00;1.80;323.13
2018;09;24;06;00;17.87;0.00;100.00;0.00;0.72;180.00;1.53;315.00
2018;09;24;07;00;18.29;0.00;100.00;0.00;2.16;180.00;1.14;288.43
2018;09;24;08;00;19.11;0.00;100.00;0.00;4.38;189.46;0.80;296.57
2018;09;24;09;00;20.21;0.00;100.00;0.00;6.29;193.24;0.80;333.43
2018;09;24;10;00;21.69;0.00;22.00;0.00;8.43;199.98;1.08;360.00
2018;09;24;11;00;23.09;0.00;35.00;45.96;10.64;203.96;0.36;360.00
2018;09;24;12;00;23.92;0.00;37.00;37.66;12.07;206.57;4.02;206.57
2018;09;24;13;00;24.31;0.00;47.00;36.38;13.04;207.98;6.19;215.54
2018;09;24;14;00;24.30;0.00;22.00;30.00;13.40;210.70;6.99;214.51
2018;09;24;15;00;23.90;0.00;32.00;45.96;12.90;210.14;6.79;212.01
2018;09;24;16;00;23.18;0.00;34.00;39.57;12.10;210.38;4.61;218.66
2018;09;24;17;00;22.00;0.00;42.00;38.30;10.63;208.30;2.74;246.80
2018;09;24;18;00;20.58;0.00;21.00;27.09;8.53;207.65;2.90;262.87
2018;09;24;19;00;19.53;0.00;31.00;0.00;6.29;203.63;3.24;270.00
2018;09;24;20;00;18.81;0.00;35.00;0.00;4.80;192.99;2.19;279.46
2018;09;24;21;00;18.20;0.00;43.00;0.00;3.60;180.00;1.80;323.13
2018;09;24;22;00;17.73;0.00;24.00;0.00;2.88;180.00;2.16;360.00
2018;09;24;23;00;17.29;0.00;36.00;0.00;1.80;180.00;2.28;18.43
2018;09;25;00;00;16.98;0.00;39.00;0.00;0.80;206.57;3.10;35.54
2018;09;25;01;00;16.71;0.00;44.00;0.00;0.36;270.00;3.32;49.40
2018;09;25;02;00;16.53;0.00;20.00;0.00;0.80;296.57;3.40;57.99
2018;09;25;03;00;16.40;0.00;27.00;0.00;1.30;326.31;3.55;66.04
2018;09;25;04;00;17.01;0.00;29.00;0.00;3.60;360.00;5.51;11.31
2018;09;25;05;00;16.78;0.00;35.00;0.00;3.60;360.00;4.74;8.75
2018;09;25;06;00;16.64;0.00;17.00;10.93;3.60;360.00;4.02;10.30
2018;09;25;07;00;17.79;0.00;24.00;49.15;1.80;323.13;3.32;12.53
2018;09;25;08;00;19.18;0.00;29.00;44.68;1.80;233.13;3.08;20.56
2018;09;25;09;00;20.76;0.00;34.00;41.49;4.51;208.61;3.40;32.01
2018;09;25;10;00;22.19;0.00;20.00;38.30;7.24;206.57;4.07;45.00
2018;09;25;11;00;23.30;0.00;34.00;47.23;9.20;210.58;3.32;49.40
2018;09;25;12;00;24.01;0.00;35.00;38.30;11.38;214.70;0.51;225.00
2018;09;25;13;00;24.39;0.00;43.00;37.66;12.31;217.87;4.61;231.34
2018;09;25;14;00;24.36;0.00;21.00;32.55;13.04;219.40;6.19;234.46
2018;09;25;15;00;24.07;0.00;29.00;46.60;12.26;220.24;6.30;239.04
2018;09;25;16;00;23.51;0.00;24.00;41.49;11.21;222.40;5.35;250.35
2018;09;25;17;00;22.47;0.00;26.00;44.68;9.69;221.99;5.24;254.05
2018;09;25;18;00;21.16;0.00;10.00;34.42;6.92;218.66;4.80;257.01
2018;09;25;19;00;20.29;0.00;14.00;0.00;4.39;214.99;3.26;263.66
2018;09;25;20;00;19.77;0.00;18.00;0.00;2.41;206.57;1.94;291.80
2018;09;25;21;00;19.40;0.00;22.00;0.00;1.14;198.43;1.44;360.00
2018;09;25;22;00;19.09;0.00;12.00;0.00;0.00;180.00;2.41;26.57
2018;09;25;23;00;18.84;0.00;17.00;0.00;1.08;360.00;3.05;45.00
2018;09;26;00;00;18.65;0.00;22.00;0.00;2.55;8.13;4.10;52.13
2018;09;26;01;00;18.46;0.00;24.00;0.00;3.26;6.34;4.90;53.97
2018;09;26;02;00;18.28;0.00;12.00;0.00;3.96;360.00;5.62;50.19
2018;09;26;03;00;18.12;0.00;15.00;0.00;4.32;360.00;6.13;49.76
2018;09;26;04;00;18.50;0.00;19.00;0.00;5.04;360.00;6.11;45.00
2018;09;26;05;00;18.33;0.00;22.00;0.00;5.41;3.81;6.37;47.29
2018;09;26;06;00;18.26;0.00;11.00;12.80;5.80;7.13;6.64;49.40
2018;09;26;07;00;20.00;0.00;13.00;52.98;4.33;4.76;7.15;49.09
2018;09;26;08;00;22.08;0.00;14.00;51.70;2.16;360.00;7.42;50.91
2018;09;26;09;00;24.25;0.00;7.00;51.06;1.02;225.00;7.65;48.81
2018;09;26;10;00;26.06;0.00;0.00;55.53;3.71;209.05;7.13;45.00
2018;09;26;11;00;27.66;0.00;0.00;60.00;6.49;213.69;3.32;49.40
2018;09;26;12;00;28.65;0.00;0.00;60.00;9.00;216.87;0.51;225.00
2018;09;26;13;00;29.24;0.00;0.00;60.00;10.95;223.67;5.63;243.43
2018;09;26;14;00;29.38;0.00;0.00;60.00;11.97;226.22;9.36;247.38
2018;09;26;15;00;29.14;0.00;0.00;60.00;12.54;230.83;11.73;252.12
2018;09;26;16;00;28.55;0.00;0.00;60.00;11.81;232.43;13.36;255.96
2018;09;26;17;00;27.37;0.00;0.00;60.00;10.01;232.31;13.14;260.54
2018;09;26;18;00;25.74;0.00;0.00;46.20;6.88;227.12;12.37;261.63
2018;09;26;19;00;24.52;0.00;0.00;0.00;4.33;221.63;10.54;262.15
2018;09;26;20;00;23.64;0.00;0.00;0.00;2.74;203.20;8.76;260.54
2018;09;26;21;00;22.86;0.00;0.00;0.00;1.80;180.00;7.77;256.61
2018;09;26;22;00;22.21;0.00;0.00;0.00;1.80;126.87;7.17;252.47
2018;09;26;23;00;21.68;0.00;0.00;0.00;2.19;99.46;6.95;248.75
2018;09;27;00;00;21.28;0.00;1.00;0.00;2.52;90.00;6.83;251.57
2018;09;27;01;00;20.99;0.00;2.00;0.00;3.22;63.43;6.38;253.61
2018;09;27;02;00;20.77;0.00;6.00;0.00;3.60;53.13;5.94;255.96
2018;09;27;03;00;20.53;0.00;18.00;0.00;4.61;38.66;5.51;258.69
2018;09;27;04;00;19.32;0.00;21.00;0.00;5.94;14.04;2.31;38.66
2018;09;27;05;00;19.35;0.00;19.00;0.00;6.29;13.24;2.81;39.81
2018;09;27;06;00;19.31;0.00;11.10;12.77;6.73;15.52;3.10;54.46
2018;09;27;07;00;20.71;0.00;10.80;52.91;5.59;14.93;3.08;69.44
2018;09;27;08;00;23.04;0.00;9.30;53.11;1.84;11.31;2.90;82.87
2018;09;27;09;00;25.15;0.00;1.00;54.06;2.28;198.43;2.52;90.00
2018;09;27;10;00;26.97;0.00;0.00;59.36;6.12;208.07;1.80;90.00
2018;09;27;11;00;28.43;0.00;0.00;60.00;8.89;211.76;1.80;180.00
2018;09;27;12;00;29.41;0.00;0.00;60.00;10.50;210.96;4.80;192.99
2018;09;27;13;00;29.99;0.00;1.00;60.00;11.68;213.69;6.73;195.52
2018;09;27;14;00;30.03;0.00;0.30;59.36;13.28;212.83;8.77;199.18
2018;09;27;15;00;29.68;0.00;2.10;59.81;12.10;216.53;9.11;198.43
2018;09;27;16;00;29.03;0.00;3.00;58.66;11.30;217.23;9.35;195.64
2018;09;27;17;00;27.85;0.00;2.40;58.09;9.29;215.54;9.61;192.99
2018;09;27;18;00;26.19;0.00;1.20;43.67;6.30;210.96;8.83;191.77
2018;09;27;19;00;24.87;0.00;4.80;0.00;4.10;195.26;7.28;188.53
2018;09;27;20;00;23.88;0.00;6.60;0.00;3.62;174.29;6.88;186.01
2018;09;27;21;00;22.99;0.00;13.50;0.00;3.40;147.99;6.49;183.18
2018;09;27;22;00;22.25;0.00;18.90;0.00;4.10;127.87;6.48;180.00
2018;09;27;23;00;21.59;0.00;30.00;0.00;4.35;114.44;6.12;180.00
2018;09;28;00;00;21.12;0.00;30.00;0.00;4.45;104.04;5.80;172.87
2018;09;28;01;00;20.72;0.00;31.00;0.00;4.33;94.76;5.59;165.07
2018;09;28;02;00;20.34;0.00;29.10;0.00;4.32;90.00;6.15;159.44
2018;09;28;03;00;19.87;0.00;25.00;0.00;4.02;79.70;6.76;154.80
2018;09;28;04;00;19.12;0.00;31.00;0.00;4.33;48.37;9.22;141.34
2018;09;28;05;00;18.98;0.00;35.00;0.00;4.58;45.00;9.69;138.01
2018;09;28;06;00;18.93;0.00;17.00;9.60;4.58;45.00;11.21;137.60
2018;09;28;07;00;20.21;0.00;20.00;49.15;3.40;57.99;12.74;137.29
2018;09;28;08;00;21.90;0.00;22.00;47.23;3.32;139.40;14.80;138.95
2018;09;28;09;00;23.81;0.00;26.00;45.96;6.12;180.00;15.82;138.69
2018;09;28;10;00;25.45;0.00;13.00;43.40;8.71;187.13;16.14;141.34
2018;09;28;11;00;26.86;0.00;21.00;51.70;10.31;192.09;13.58;147.99
2018;09;28;12;00;27.87;0.00;23.00;46.60;11.44;192.72;13.85;155.43
2018;09;28;13;00;28.29;0.00;32.00;45.32;12.66;194.83;14.00;162.03
2018;09;28;14;00;28.20;0.00;19.00;39.57;13.01;194.42;14.93;164.62
2018;09;28;15;00;27.63;0.00;31.00;47.87;12.66;194.83;15.48;162.41
2018;09;28;16;00;26.68;0.00;32.00;40.21;11.87;194.04;15.51;158.20
2018;09;28;17;00;25.10;0.00;38.00;39.57;9.96;192.53;17.07;152.35
2018;09;28;18;00;23.25;0.00;17.00;25.87;7.34;191.31;18.47;146.93
2018;09;28;19;00;21.80;0.00;24.00;0.00;6.12;180.00;18.22;142.22
2018;09;28;20;00;20.70;0.00;30.00;0.00;5.51;168.69;17.85;138.27
2018;09;28;21;00;19.73;0.00;34.00;0.00;5.24;164.05;19.09;134.24
2018;09;28;22;00;18.97;0.00;16.00;0.00;5.01;158.96;20.90;132.21
2018;09;28;23;00;18.39;0.00;29.00;0.00;4.35;155.56;21.92;132.34
2018;09;29;00;00;18.03;0.00;100.00;0.00;3.60;143.13;22.16;133.03
2018;09;29;01;00;17.75;0.00;100.00;0.00;3.10;125.54;22.16;133.03
2018;09;29;02;00;17.58;0.00;100.00;0.00;3.08;110.56;22.15;134.34
2018;09;29;03;00;17.45;0.00;100.00;0.00;3.32;102.53;22.15;134.34
2018;09;29;04;00;17.24;0.00;100.00;0.00;2.81;140.19;21.25;128.81
2018;09;29;05;00;17.11;0.00;100.00;0.00;2.41;116.57;20.81;127.27
2018;09;29;06;00;17.07;0.00;100.00;0.00;2.62;105.95;20.81;127.27
2018;09;29;07;00;17.64;0.00;100.00;0.00;3.08;110.56;20.75;128.66
2018;09;29;08;00;18.67;0.00;28.00;0.00;4.51;151.39;19.64;131.28
2018;09;29;09;00;19.99;0.00;33.00;42.13;7.34;168.69;17.83;133.36
2018;09;29;10;00;21.45;0.00;19.00;38.94;9.36;180.00;16.55;134.12
2018;09;29;11;00;22.85;0.00;30.00;47.87;11.25;187.35;12.29;148.17
2018;09;29;12;00;23.71;0.00;32.00;40.85;12.57;193.24;11.84;160.46
2018;09;29;13;00;24.24;0.00;41.00;39.57;13.21;197.45;11.53;165.53
2018;09;29;14;00;24.40;0.00;22.00;33.83;12.64;199.98;11.28;163.30
2018;09;29;15;00;24.20;0.00;31.00;45.96;12.25;204.30;11.04;160.97
2018;09;29;16;00;23.58;0.00;28.00;40.21;11.12;209.05;11.04;160.97
2018;09;29;17;00;22.40;0.00;30.00;42.13;9.39;212.47;11.04;160.97
2018;09;29;18;00;20.94;0.00;12.00;28.63;6.49;213.69;11.62;163.81
2018;09;29;19;00;19.87;0.00;15.00;0.00;5.00;210.26;11.17;159.23
2018;09;29;20;00;19.15;0.00;20.00;0.00;4.21;199.98;12.10;157.25
2018;09;29;21;00;18.50;0.00;26.00;0.00;3.32;192.53;12.72;154.89
2018;09;29;22;00;18.01;0.00;14.00;0.00;2.52;180.00;12.90;157.01
2018;09;29;23;00;17.60;0.00;19.00;0.00;1.08;180.00;11.84;160.46
2018;09;30;00;00;17.30;0.00;22.00;0.00;0.51;45.00;10.59;162.18
2018;09;30;01;00;17.02;0.00;20.00;0.00;2.31;38.66;9.69;158.20
2018;09;30;02;00;16.77;0.00;8.00;0.00;4.10;37.87;9.59;145.71
2018;09;30;03;00;16.51;0.00;8.00;0.00;5.12;39.29;10.70;137.73
2018;09;30;04;00;17.33;0.00;14.00;0.00;5.99;32.74;9.67;135.00
2018;09;30;05;00;16.94;0.00;11.00;0.00;6.61;29.36;9.16;135.00
2018;09;30;06;00;16.62;0.00;0.00;12.25;7.24;26.57;9.18;131.82
2018;09;30;07;00;18.23;0.00;0.00;60.00;5.69;18.43;9.18;131.82
2018;09;30;08;00;20.77;0.00;0.00;60.00;1.80;36.87;9.42;136.55
2018;09;30;09;00;22.95;0.00;0.00;60.00;3.26;186.34;9.73;141.01
2018;09;30;10;00;24.80;0.00;0.00;60.00;7.17;197.53;9.09;146.31
2018;09;30;11;00;26.30;0.00;0.00;60.00;9.69;201.80;7.75;158.20
2018;09;30;12;00;27.32;0.00;0.00;60.00;11.44;204.15;8.40;170.13
2018;09;30;13;00;27.85;0.00;3.00;60.00;12.40;205.82;8.64;180.00
2018;09;30;14;00;28.05;0.00;4.00;58.09;12.88;206.57;9.06;186.84
2018;09;30;15;00;27.73;0.00;17.00;57.45;12.73;208.74;8.76;189.46
2018;09;30;16;00;27.00;0.00;20.00;49.15;11.61;209.74;9.03;184.57
2018;09;30;17;00;25.78;0.00;15.00;47.23;9.20;210.58;9.73;177.88
2018;09;30;18;00;24.26;0.00;10.00;34.18;6.12;208.07;10.82;176.19
2018;09;30;19;00;23.25;0.00;31.00;0.00;4.21;199.98;11.18;176.31
2018;09;30;20;00;22.94;0.00;100.00;0.00;3.26;186.34;12.37;171.63
2018;09;30;21;00;22.80;0.00;100.00;0.00;2.90;172.87;13.55;163.01
2018;09;30;22;00;22.60;0.00;100.00;0.00;2.90;150.26;14.18;156.04
2018;09;30;23;00;22.44;0.00;100.00;0.00;2.31;128.66;13.20;154.13
2018;10;01;00;00;22.34;0.00;100.00;0.00;2.28;108.43;12.40;154.18
2018;10;01;01;00;22.30;0.00;100.00;0.00;1.80;90.00;10.79;154.29
2018;10;01;02;00;22.28;0.00;100.00;0.00;1.48;75.96;9.50;155.38
2018;10;01;03;00;22.27;0.00;28.00;0.00;1.84;78.69;8.89;158.63
2018;10;01;04;00;21.61;0.00;21.00;0.00;5.12;39.29;7.42;165.96
2018;10;01;05;00;21.39;0.00;26.00;0.00;5.40;36.87;7.42;165.96
2018;10;01;06;00;21.26;0.00;15.00;9.52;5.40;36.87;8.43;160.02
2018;10;01;07;00;22.53;0.00;23.00;50.43;3.40;32.01;9.36;157.38
2018;10;01;08;00;24.67;0.00;24.00;45.32;2.60;123.69;9.98;154.36
2018;10;01;09;00;26.78;0.00;23.00;44.68;4.69;175.60;9.34;152.45
2018;10;01;10;00;28.33;0.00;9.00;45.32;7.57;182.73;8.89;158.63
2018;10;01;11;00;29.46;0.00;11.00;54.26;9.75;184.24;10.14;163.50
2018;10;01;12;00;30.06;0.00;13.00;52.98;10.14;186.12;9.61;167.01
2018;10;01;13;00;30.39;0.00;11.00;51.70;10.90;187.59;9.75;175.76
2018;10;01;14;00;30.38;0.00;6.00;52.98;10.95;189.46;9.72;180.00
2018;10;01;15;00;30.07;0.00;8.00;56.17;10.83;195.42;9.75;184.24
2018;10;01;16;00;29.51;0.00;10.00;54.89;10.37;200.32;8.71;187.13
2018;10;01;17;00;28.56;0.00;100.00;53.62;8.22;208.81;6.49;183.18
2018;10;01;18;00;27.60;0.00;100.00;0.00;5.62;219.81;4.83;153.43
2018;10;01;19;00;26.92;0.00;100.00;0.00;4.10;232.13;6.88;132.88
2018;10;01;20;00;26.45;0.00;100.00;0.00;2.60;236.31;9.69;138.01
2018;10;01;21;00;26.07;0.00;100.00;0.00;1.02;225.00;12.03;141.07
2018;10;01;22;00;25.76;0.00;16.00;0.00;0.36;180.00;13.39;143.75
2018;10;01;23;00;25.15;0.00;14.00;0.00;0.80;116.57;14.19;144.29
2018;10;02;00;00;24.50;0.00;20.00;0.00;1.02;135.00;14.51;150.26
2018;10;02;01;00;23.99;0.00;45.00;0.00;1.14;108.43;14.01;154.09
2018;10;02;02;00;23.87;0.00;100.00;0.00;1.14;108.43;12.77;158.50
2018;10;02;03;00;23.97;0.00;100.00;0.00;0.72;90.00;11.04;160.97
2018;10;02;04;00;22.40;0.00;100.00;0.00;1.30;123.69;10.93;162.76
2018;10;02;05;00;22.40;0.00;100.00;0.00;1.61;153.43;11.09;166.87
2018;10;02;06;00;22.25;0.00;11.00;0.00;3.08;159.44;12.43;169.99
2018;10;02;07;00;22.64;0.00;89.00;52.98;3.98;174.81;13.56;169.29
2018;10;02;08;00;23.17;0.00;100.00;3.19;5.76;180.00;14.26;169.82
2018;10;02;09;00;23.61;0.00;100.00;0.00;7.64;188.13;14.33;168.41
2018;10;02;10;00;23.84;0.00;100.00;0.00;9.18;191.31;14.56;171.47
2018;10;02;11;00;23.90;0.00;100.00;0.00;9.96;192.53;13.44;172.30
2018;10;02;12;00;24.37;0.00;64.00;0.00;11.09;193.13;13.76;173.99
2018;10;02;13;00;24.63;0.00;100.00;19.15;12.14;191.98;13.14;170.54
2018;10;02;14;00;24.59;0.00;100.00;0.00;14.26;190.18;15.19;166.29
2018;10;02;15;00;23.70;0.00;100.00;0.00;13.98;191.89;15.46;167.91
2018;10;02;16;00;23.02;0.00;100.00;0.00;11.87;194.04;15.33;170.54
2018;10;02;17;00;22.35;0.00;100.00;0.00;10.04;194.53;13.98;168.11
2018;10;02;18;00;21.79;0.00;100.00;0.00;9.00;196.26;14.84;165.96
2018;10;02;19;00;21.37;0.00;100.00;0.00;7.77;193.39;14.76;167.32
2018;10;02;20;00;21.02;0.00;100.00;0.00;7.28;188.53;14.06;166.68
2018;10;02;21;00;20.70;0.00;100.00;0.00;6.85;183.01;13.01;165.58
2018;10;02;22;00;20.46;0.00;100.00;0.00;6.48;180.00;12.86;162.07
2018;10;02;23;00;20.26;0.00;100.00;0.00;6.12;180.00;12.43;157.89
2018;10;03;00;00;20.10;0.00;100.00;0.00;5.76;180.00;11.92;154.98
2018;10;03;01;00;19.94;0.00;100.00;0.00;5.05;175.91;11.12;150.95
2018;10;03;02;00;19.82;0.00;100.00;0.00;4.68;180.00;10.81;150.02
2018;10;03;03;00;19.71;0.00;100.00;0.00;3.96;180.00;10.59;144.69
2018;10;03;04;00;18.74;0.10;100.00;0.00;3.76;163.30;7.29;159.78
2018;10;03;05;00;18.61;0.10;100.00;0.00;3.71;150.95;7.63;160.71
2018;10;03;06;00;18.54;0.10;100.00;0.00;3.83;138.81;7.42;157.17
2018;10;03;07;00;18.67;0.00;100.00;0.00;4.33;138.37;7.59;148.57
2018;10;03;08;00;18.95;0.00;100.00;0.00;5.19;146.31;9.22;141.34
2018;10;03;09;00;19.40;0.00;100.00;0.00;6.15;159.44;10.95;136.33
2018;10;03;10;00;19.86;0.00;100.00;0.00;6.64;167.47;12.03;141.07
2018;10;03;11;00;20.15;0.00;100.00;0.00;7.21;177.14;12.60;143.13
2018;10;03;12;00;20.31;0.00;100.00;0.00;7.57;182.73;12.98;146.31
2018;10;03;13;00;20.42;0.00;100.00;0.00;8.12;192.80;11.17;159.23
2018;10;03;14;00;20.22;0.00;100.00;0.00;8.77;199.18;10.18;171.87
2018;10;03;15;00;19.97;0.10;100.00;0.00;8.89;201.37;9.01;177.71
2018;10;03;16;00;19.75;0.50;100.00;0.00;7.42;202.83;7.17;162.47
2018;10;03;17;00;19.38;2.50;100.00;0.00;7.24;206.57;6.62;157.62
2018;10;03;18;00;19.14;2.50;100.00;0.00;6.44;206.57;6.29;156.37
2018;10;03;19;00;19.05;2.80;100.00;0.00;6.83;198.43;6.99;168.11
2018;10;03;20;00;19.02;1.30;100.00;0.00;6.73;195.52;7.93;177.40
2018;10;03;21;00;18.80;0.60;100.00;0.00;7.52;196.70;9.47;188.75
2018;10;03;22;00;18.54;0.00;100.00;0.00;7.07;194.74;9.96;192.53
2018;10;03;23;00;18.31;0.00;100.00;0.00;6.29;193.24;8.67;184.76
2018;10;04;00;00;18.05;0.00;100.00;0.00;5.51;191.31;7.95;185.19
2018;10;04;01;00;17.96;0.00;100.00;0.00;4.80;192.99;7.24;185.71
2018;10;04;02;00;17.83;0.00;100.00;0.00;4.55;198.43;6.57;189.46
2018;10;04;03;00;17.76;0.00;100.00;0.00;4.35;204.44;5.59;194.93
2018;10;04;04;00;18.19;0.00;100.00;0.00;3.62;174.29;7.97;161.57
2018;10;04;05;00;18.29;0.00;100.00;0.00;3.62;174.29;7.07;165.26
2018;10;04;06;00;18.29;0.00;100.00;0.00;3.60;180.00;6.29;166.76
2018;10;04;07;00;18.52;0.00;100.00;0.00;3.98;174.81;5.86;169.38
2018;10;04;08;00;18.88;0.00;100.00;0.00;4.68;180.00;5.80;172.87
2018;10;04;09;00;19.24;0.00;100.00;0.00;5.77;183.58;5.45;172.41
2018;10;04;10;00;19.67;0.00;22.00;0.00;7.34;191.31;5.40;180.00
2018;10;04;11;00;20.13;0.00;100.00;45.96;9.23;200.56;5.94;194.04
2018;10;04;12;00;20.45;0.00;45.00;0.00;10.46;206.57;7.97;198.43
